set,path,label,x_relative_min,y_relative_min,x_relative_max,y_relative_min,x_relative_max,y_relative_max,x_relative_min,y_relative_max
TRAIN,ID_22VX7XM4.jpg,fruit_healthy,82.5,121.5,337.0,121.5,337.0,343.0,82.5,343.0
TRAIN,ID_22VX7XM4.jpg,fruit_healthy,0.0,86.0,79.0,86.0,79.0,175.0,0.0,175.0
TRAIN,ID_2305EPDR.jpg,fruit_healthy,48.5,208.5,370.0,208.5,370.0,464.5,48.5,464.5
TRAIN,ID_23958GHV.jpg,fruit_woodiness,101.5,189.0,380.0,189.0,380.0,412.0,101.5,412.0
TRAIN,ID_23QGTT6S.jpg,fruit_brownspot,227.5,0.0,512.0,0.0,512.0,230.0,227.5,230.0
TRAIN,ID_23TKCGV6.jpg,fruit_brownspot,47.0,114.0,411.5,114.0,411.5,323.5,47.0,323.5
TRAIN,ID_23XMCNYH.jpg,fruit_healthy,94.0,111.0,351.0,111.0,351.0,330.0,94.0,330.0
TRAIN,ID_240AZND8.jpg,fruit_healthy,109.5,193.0,348.0,193.0,348.0,379.5,109.5,379.5
TRAIN,ID_24C2KD8D.jpg,fruit_brownspot,189.0,163.0,408.0,163.0,408.0,415.5,189.0,415.5
TRAIN,ID_25EIO3CX.jpg,fruit_healthy,69.0,186.5,354.5,186.5,354.5,406.5,69.0,406.5
TRAIN,ID_25LJ6L49.jpg,fruit_brownspot,135.5,64.0,461.5,64.0,461.5,329.5,135.5,329.5
TRAIN,ID_26YP8FYH.jpg,fruit_healthy,90.0,195.5,390.5,195.5,390.5,431.0,90.0,431.0
TRAIN,ID_28N2JJU2.jpg,fruit_woodiness,60.5,190.5,296.0,190.5,296.0,399.5,60.5,399.5
TRAIN,ID_28PT58DL.jpg,fruit_healthy,62.0,143.0,349.5,143.0,349.5,362.5,62.0,362.5
TRAIN,ID_291QS54Q.jpg,fruit_healthy,31.0,130.5,339.0,130.5,339.0,373.0,31.0,373.0
TRAIN,ID_296RW3RZ.jpg,fruit_woodiness,183.5,180.0,389.5,180.0,389.5,364.0,183.5,364.0
TRAIN,ID_29M061TA.jpg,fruit_woodiness,242.5,69.5,466.0,69.5,466.0,378.5,242.5,378.5
TRAIN,ID_2AAQ4BE3.jpg,fruit_healthy,99.5,109.5,429.5,109.5,429.5,394.0,99.5,394.0
TRAIN,ID_2ASHMNFE.jpg,fruit_brownspot,162.5,106.0,493.0,106.0,493.0,329.5,162.5,329.5
TRAIN,ID_2C4JC1JL.jpg,fruit_woodiness,192.0,119.0,343.0,119.0,343.0,310.0,192.0,310.0
TRAIN,ID_2D0WEV5M.jpg,fruit_woodiness,170.0,89.5,413.5,89.5,413.5,403.5,170.0,403.5
TRAIN,ID_2EJUF50U.jpg,fruit_woodiness,104.5,34.5,401.0,34.5,401.0,266.0,104.5,266.0
TRAIN,ID_2EKL5ROC.jpg,fruit_brownspot,15.5,181.5,435.5,181.5,435.5,413.0,15.5,413.0
TRAIN,ID_2EOZOFE5.jpg,fruit_brownspot,57.5,94.5,325.0,94.5,325.0,317.5,57.5,317.5
TRAIN,ID_2FIKI366.jpg,fruit_woodiness,124.5,191.5,423.0,191.5,423.0,421.5,124.5,421.5
TRAIN,ID_2FYP4GA8.jpg,fruit_healthy,119.5,157.5,361.0,157.5,361.0,359.5,119.5,359.5
TRAIN,ID_2FYP4GA8.jpg,fruit_healthy,457.0,149.5,512.0,149.5,512.0,230.5,457.0,230.5
TRAIN,ID_2FYP4GA8.jpg,fruit_healthy,399.0,161.0,473.5,161.0,473.5,227.0,399.0,227.0
TRAIN,ID_2G1WM3NV.jpg,fruit_brownspot,156.0,161.5,394.5,161.5,394.5,354.5,156.0,354.5
TRAIN,ID_2G5D55UU.jpg,fruit_healthy,106.5,179.5,377.0,179.5,377.0,411.0,106.5,411.0
TRAIN,ID_2HC3GRLQ.jpg,fruit_healthy,105.5,153.0,365.0,153.0,365.0,376.0,105.5,376.0
TRAIN,ID_2I6G79ZY.jpg,fruit_healthy,276.0,245.0,347.5,245.0,347.5,361.5,276.0,361.5
TRAIN,ID_2I6G79ZY.jpg,fruit_healthy,152.0,232.5,319.0,232.5,319.0,373.0,152.0,373.0
TRAIN,ID_2I9GS5ZR.jpg,fruit_brownspot,42.5,70.0,439.5,70.0,439.5,402.5,42.5,402.5
TRAIN,ID_2IUF93AO.jpg,fruit_healthy,337.5,254.5,512.0,254.5,512.0,403.0,337.5,403.0
TRAIN,ID_2IUF93AO.jpg,fruit_healthy,73.0,180.5,354.0,180.5,354.0,415.0,73.0,415.0
TRAIN,ID_2JIU73PO.jpg,fruit_brownspot,448.0,260.0,512.0,260.0,512.0,389.0,448.0,389.0
TRAIN,ID_2JIU73PO.jpg,fruit_brownspot,131.0,85.0,420.0,85.0,420.0,327.0,131.0,327.0
TRAIN,ID_2JIU73PO.jpg,fruit_brownspot,320.0,212.0,492.0,212.0,492.0,360.0,320.0,360.0
TRAIN,ID_2KO4MFWQ.jpg,fruit_woodiness,79.5,197.5,308.5,197.5,308.5,378.5,79.5,378.5
TRAIN,ID_2L1WNB9C.jpg,fruit_healthy,82.5,109.5,412.5,109.5,412.5,384.5,82.5,384.5
TRAIN,ID_2MF010RF.jpg,fruit_healthy,116.5,269.0,323.0,269.0,323.0,442.5,116.5,442.5
TRAIN,ID_2MNKO8FO.jpg,fruit_woodiness,80.5,204.0,304.5,204.0,304.5,374.5,80.5,374.5
TRAIN,ID_2MQQBA6P.jpg,fruit_woodiness,417.0,0.0,512.0,0.0,512.0,165.0,417.0,165.0
TRAIN,ID_2MQQBA6P.jpg,fruit_woodiness,179.5,112.5,376.0,112.5,376.0,342.5,179.5,342.5
TRAIN,ID_2MX07AGW.jpg,fruit_woodiness,112.0,239.5,331.5,239.5,331.5,414.5,112.0,414.5
TRAIN,ID_2N1P3HYJ.jpg,fruit_healthy,170.0,200.0,375.0,200.0,375.0,376.0,170.0,376.0
TRAIN,ID_2NKPKTA2.jpg,fruit_woodiness,405.5,62.0,468.5,62.0,468.5,153.5,405.5,153.5
TRAIN,ID_2NKPKTA2.jpg,fruit_woodiness,169.0,68.5,370.5,68.5,370.5,334.5,169.0,334.5
TRAIN,ID_2NQ7PKJH.jpg,fruit_healthy,347.0,205.0,439.5,205.0,439.5,282.5,347.0,282.5
TRAIN,ID_2NQ7PKJH.jpg,fruit_healthy,73.0,194.0,309.5,194.0,309.5,388.0,73.0,388.0
TRAIN,ID_2O5VOTOX.jpg,fruit_healthy,150.5,145.5,412.5,145.5,412.5,364.0,150.5,364.0
TRAIN,ID_2OBC3YV8.jpg,fruit_woodiness,272.0,151.5,457.0,151.5,457.0,394.5,272.0,394.5
TRAIN,ID_2OZEHLDV.jpg,fruit_healthy,367.5,343.0,479.0,343.0,479.0,439.5,367.5,439.5
TRAIN,ID_2OZEHLDV.jpg,fruit_healthy,123.5,389.5,278.0,389.5,278.0,512.0,123.5,512.0
TRAIN,ID_2OZEHLDV.jpg,fruit_healthy,147.0,212.0,336.0,212.0,336.0,367.5,147.0,367.5
TRAIN,ID_2OZEHLDV.jpg,fruit_healthy,0.0,227.0,44.0,227.0,44.0,335.0,0.0,335.0
TRAIN,ID_2PHHZDJ2.jpg,fruit_brownspot,243.0,218.0,409.0,218.0,409.0,438.5,243.0,438.5
TRAIN,ID_2PPBA3TM.jpg,fruit_healthy,83.5,204.0,357.0,204.0,357.0,432.0,83.5,432.0
TRAIN,ID_2PVLYA8N.jpg,fruit_woodiness,178.0,223.0,372.5,223.0,372.5,487.0,178.0,487.0
TRAIN,ID_2PX4HJ03.jpg,fruit_woodiness,3.5,37.0,184.5,37.0,184.5,275.5,3.5,275.5
TRAIN,ID_2PX4HJ03.jpg,fruit_woodiness,186.5,177.5,369.5,177.5,369.5,402.5,186.5,402.5
TRAIN,ID_2PX4HJ03.jpg,fruit_woodiness,361.0,267.0,459.0,267.0,459.0,386.0,361.0,386.0
TRAIN,ID_2QO3WYMC.jpg,fruit_healthy,98.5,188.0,375.0,188.0,375.0,431.0,98.5,431.0
TRAIN,ID_2QO3WYMC.jpg,fruit_healthy,429.5,257.0,512.0,257.0,512.0,395.5,429.5,395.5
TRAIN,ID_2QXI4Y59.jpg,fruit_woodiness,136.0,160.0,396.0,160.0,396.0,369.0,136.0,369.0
TRAIN,ID_2R7GIIIU.jpg,fruit_healthy,173.5,168.5,382.0,168.5,382.0,330.0,173.5,330.0
TRAIN,ID_2RMLZSVO.jpg,fruit_brownspot,83.0,39.5,351.0,39.5,351.0,392.0,83.0,392.0
TRAIN,ID_2RQE8VAW.jpg,fruit_healthy,70.0,92.5,386.5,92.5,386.5,339.5,70.0,339.5
TRAIN,ID_2SC2GEPJ.jpg,fruit_healthy,89.0,213.5,377.0,213.5,377.0,433.0,89.0,433.0
TRAIN,ID_2SVFUY0W.jpg,fruit_healthy,72.5,216.0,365.5,216.0,365.5,454.0,72.5,454.0
TRAIN,ID_2SVFUY0W.jpg,fruit_healthy,0.0,0.0,224.5,0.0,224.5,200.5,0.0,200.5
TRAIN,ID_2T6BXN1H.jpg,fruit_woodiness,93.0,171.5,323.5,171.5,323.5,348.0,93.0,348.0
TRAIN,ID_2TDV8NY4.jpg,fruit_woodiness,177.0,238.5,378.0,238.5,378.0,402.5,177.0,402.5
TRAIN,ID_2TE259LV.jpg,fruit_brownspot,153.0,225.5,382.5,225.5,382.5,512.0,153.0,512.0
TRAIN,ID_2THT8AX1.jpg,fruit_brownspot,112.5,216.5,362.5,216.5,362.5,405.0,112.5,405.0
TRAIN,ID_2TW1G4B1.jpg,fruit_healthy,322.5,306.0,421.0,306.0,421.0,406.5,322.5,406.5
TRAIN,ID_2TW1G4B1.jpg,fruit_healthy,136.0,252.5,341.0,252.5,341.0,427.0,136.0,427.0
TRAIN,ID_2TW1G4B1.jpg,fruit_healthy,91.0,22.0,248.5,22.0,248.5,150.5,91.0,150.5
TRAIN,ID_2TW1G4B1.jpg,fruit_healthy,411.0,369.0,508.5,369.0,508.5,449.0,411.0,449.0
TRAIN,ID_2TZLLT80.jpg,fruit_woodiness,184.5,214.5,343.5,214.5,343.5,435.0,184.5,435.0
TRAIN,ID_2UBV78D9.jpg,fruit_woodiness,212.0,153.5,389.5,153.5,389.5,396.5,212.0,396.5
TRAIN,ID_2UQMICCQ.jpg,fruit_woodiness,179.0,137.5,401.0,137.5,401.0,404.5,179.0,404.5
TRAIN,ID_2VUX3PJL.jpg,fruit_woodiness,178.0,226.0,392.5,226.0,392.5,395.5,178.0,395.5
TRAIN,ID_2VYWY02J.jpg,fruit_healthy,30.5,138.0,395.5,138.0,395.5,416.0,30.5,416.0
TRAIN,ID_2W7ETSNU.jpg,fruit_brownspot,103.0,167.5,315.0,167.5,315.0,422.5,103.0,422.5
TRAIN,ID_2W7LJCBB.jpg,fruit_healthy,82.5,175.5,351.0,175.5,351.0,382.5,82.5,382.5
TRAIN,ID_2WIDX85G.jpg,fruit_healthy,35.5,102.0,391.0,102.0,391.0,403.0,35.5,403.0
TRAIN,ID_2WSBUC56.jpg,fruit_brownspot,225.5,33.5,439.0,33.5,439.0,322.5,225.5,322.5
TRAIN,ID_2YCQM955.jpg,fruit_healthy,138.0,199.0,392.0,199.0,392.0,422.0,138.0,422.0
TRAIN,ID_2ZF4Y1EM.jpg,fruit_brownspot,88.0,139.5,328.5,139.5,328.5,315.5,88.0,315.5
TRAIN,ID_3104CTIJ.jpg,fruit_brownspot,170.5,227.5,435.5,227.5,435.5,427.5,170.5,427.5
TRAIN,ID_32NPIJKJ.jpg,fruit_healthy,112.5,158.0,401.5,158.0,401.5,389.5,112.5,389.5
TRAIN,ID_32O8E5SW.jpg,fruit_brownspot,0.0,149.0,355.5,149.0,355.5,450.5,0.0,450.5
TRAIN,ID_32PV48JJ.jpg,fruit_woodiness,118.5,95.5,345.5,95.5,345.5,394.5,118.5,394.5
TRAIN,ID_331XG3TA.jpg,fruit_brownspot,23.5,55.0,335.0,55.0,335.0,411.5,23.5,411.5
TRAIN,ID_33FGDQU7.jpg,fruit_woodiness,150.0,225.0,384.5,225.0,384.5,412.0,150.0,412.0
TRAIN,ID_33GIM5M1.jpg,fruit_brownspot,112.5,115.0,341.5,115.0,341.5,413.0,112.5,413.0
TRAIN,ID_33SIJZZ1.jpg,fruit_healthy,121.5,168.5,422.0,168.5,422.0,422.0,121.5,422.0
TRAIN,ID_33U8YWUZ.jpg,fruit_healthy,143.0,143.0,366.5,143.0,366.5,335.0,143.0,335.0
TRAIN,ID_345IBGJ7.jpg,fruit_brownspot,72.5,158.5,312.5,158.5,312.5,358.5,72.5,358.5
TRAIN,ID_354G0XRK.jpg,fruit_woodiness,33.0,117.5,217.0,117.5,217.0,272.5,33.0,272.5
TRAIN,ID_35GKZ6NY.jpg,fruit_brownspot,150.5,237.5,445.5,237.5,445.5,477.5,150.5,477.5
TRAIN,ID_35MT41RN.jpg,fruit_woodiness,83.0,189.0,285.0,189.0,285.0,349.0,83.0,349.0
TRAIN,ID_35NMBC3U.jpg,fruit_woodiness,194.0,58.0,395.0,58.0,395.0,344.0,194.0,344.0
TRAIN,ID_35PUQZV7.jpg,fruit_woodiness,80.5,152.5,394.0,152.5,394.0,391.0,80.5,391.0
TRAIN,ID_35QEDG07.jpg,fruit_woodiness,240.5,116.5,453.5,116.5,453.5,380.5,240.5,380.5
TRAIN,ID_36IKJ9KX.jpg,fruit_healthy,105.5,130.0,378.5,130.0,378.5,372.5,105.5,372.5
TRAIN,ID_36YBKYGR.jpg,fruit_brownspot,36.5,78.0,381.0,78.0,381.0,330.5,36.5,330.5
TRAIN,ID_36YBKYGR.jpg,fruit_brownspot,359.0,149.0,491.5,149.0,491.5,285.0,359.0,285.0
TRAIN,ID_37CZ5R8K.jpg,fruit_healthy,124.0,165.0,403.0,165.0,403.0,382.5,124.0,382.5
TRAIN,ID_37RCK19G.jpg,fruit_healthy,65.5,154.0,354.0,154.0,354.0,401.5,65.5,401.5
TRAIN,ID_37RG1OYU.jpg,fruit_brownspot,0.0,46.5,512.0,46.5,512.0,376.0,0.0,376.0
TRAIN,ID_37VMABK6.jpg,fruit_woodiness,81.5,52.5,369.5,52.5,369.5,438.5,81.5,438.5
TRAIN,ID_3854S13S.jpg,fruit_brownspot,57.5,188.0,352.0,188.0,352.0,410.5,57.5,410.5
TRAIN,ID_38GTS9IE.jpg,fruit_healthy,98.5,164.0,361.5,164.0,361.5,393.0,98.5,393.0
TRAIN,ID_38RPP0QF.jpg,fruit_woodiness,115.0,122.0,386.5,122.0,386.5,345.0,115.0,345.0
TRAIN,ID_392CQB4K.jpg,fruit_healthy,0.0,251.0,35.0,251.0,35.0,360.5,0.0,360.5
TRAIN,ID_392CQB4K.jpg,fruit_healthy,155.5,216.0,388.5,216.0,388.5,417.5,155.5,417.5
TRAIN,ID_39JB61CP.jpg,fruit_woodiness,92.0,191.5,368.5,191.5,368.5,386.0,92.0,386.0
TRAIN,ID_3A1PKYFB.jpg,fruit_woodiness,216.0,226.0,378.0,226.0,378.0,450.0,216.0,450.0
TRAIN,ID_3AO4VH98.jpg,fruit_woodiness,204.5,177.5,421.0,177.5,421.0,435.0,204.5,435.0
TRAIN,ID_3B9OEXFG.jpg,fruit_healthy,132.0,194.5,369.5,194.5,369.5,388.0,132.0,388.0
TRAIN,ID_3BD1WQYF.jpg,fruit_healthy,58.0,119.0,404.0,119.0,404.0,365.5,58.0,365.5
TRAIN,ID_3BP3U1CC.jpg,fruit_brownspot,159.0,225.5,379.0,225.5,379.0,424.5,159.0,424.5
TRAIN,ID_3CCQM3X1.jpg,fruit_brownspot,45.0,83.5,367.5,83.5,367.5,347.5,45.0,347.5
TRAIN,ID_3CCQM3X1.jpg,fruit_brownspot,48.0,405.0,300.5,405.0,300.5,512.0,48.0,512.0
TRAIN,ID_3CF3UUKM.jpg,fruit_healthy,112.0,196.5,401.0,196.5,401.0,417.5,112.0,417.5
TRAIN,ID_3CF3UUKM.jpg,fruit_healthy,0.0,174.5,78.5,174.5,78.5,230.5,0.0,230.5
TRAIN,ID_3CF3UUKM.jpg,fruit_healthy,402.0,218.5,512.0,218.5,512.0,356.5,402.0,356.5
TRAIN,ID_3CO9XO2C.jpg,fruit_healthy,146.0,246.0,357.0,246.0,357.0,425.0,146.0,425.0
TRAIN,ID_3CRZPSD7.jpg,fruit_brownspot,125.5,61.5,244.0,61.5,244.0,206.5,125.5,206.5
TRAIN,ID_3CWITKTX.jpg,fruit_healthy,123.5,203.5,339.5,203.5,339.5,385.5,123.5,385.5
TRAIN,ID_3DE957PX.jpg,fruit_brownspot,31.0,120.0,406.5,120.0,406.5,437.5,31.0,437.5
TRAIN,ID_3DJTYPOP.jpg,fruit_woodiness,311.5,276.5,485.0,276.5,485.0,473.0,311.5,473.0
TRAIN,ID_3DJTYPOP.jpg,fruit_woodiness,163.5,156.5,311.5,156.5,311.5,340.5,163.5,340.5
TRAIN,ID_3DLQRH53.jpg,fruit_brownspot,0.0,141.0,97.0,141.0,97.0,277.0,0.0,277.0
TRAIN,ID_3DLQRH53.jpg,fruit_brownspot,141.5,97.5,430.0,97.5,430.0,328.0,141.5,328.0
TRAIN,ID_3DQCK39C.jpg,fruit_brownspot,38.0,127.0,294.0,127.0,294.0,351.0,38.0,351.0
TRAIN,ID_3DSEU51E.jpg,fruit_brownspot,113.5,104.0,309.5,104.0,309.5,498.5,113.5,498.5
TRAIN,ID_3EBD0745.jpg,fruit_woodiness,224.5,149.5,363.0,149.5,363.0,327.0,224.5,327.0
TRAIN,ID_3EGGXJC5.jpg,fruit_healthy,96.0,126.0,445.5,126.0,445.5,405.0,96.0,405.0
TRAIN,ID_3EJN1FEF.jpg,fruit_healthy,160.0,178.5,394.0,178.5,394.0,378.5,160.0,378.5
TRAIN,ID_3ELNN150.jpg,fruit_healthy,117.5,154.0,402.5,154.0,402.5,380.0,117.5,380.0
TRAIN,ID_3ELNN150.jpg,fruit_healthy,48.5,149.0,224.5,149.0,224.5,316.5,48.5,316.5
TRAIN,ID_3EWHG1WM.jpg,fruit_healthy,52.0,165.0,413.5,165.0,413.5,434.5,52.0,434.5
TRAIN,ID_3F0741YJ.jpg,fruit_woodiness,172.0,223.0,404.5,223.0,404.5,414.0,172.0,414.0
TRAIN,ID_3F331IKG.jpg,fruit_healthy,80.5,141.0,326.5,141.0,326.5,351.0,80.5,351.0
TRAIN,ID_3F9Y4QDN.jpg,fruit_healthy,165.0,234.0,342.0,234.0,342.0,372.5,165.0,372.5
TRAIN,ID_3FMNTVTG.jpg,fruit_brownspot,62.5,136.0,321.0,136.0,321.0,357.5,62.5,357.5
TRAIN,ID_3GCIKN2I.jpg,fruit_woodiness,220.5,125.0,391.5,125.0,391.5,364.0,220.5,364.0
TRAIN,ID_3GQU7P0E.jpg,fruit_healthy,117.0,176.5,336.0,176.5,336.0,360.5,117.0,360.5
TRAIN,ID_3GQU7P0E.jpg,fruit_healthy,0.0,91.5,75.0,91.5,75.0,168.0,0.0,168.0
TRAIN,ID_3GZE0SCC.jpg,fruit_healthy,184.5,226.0,405.0,226.0,405.0,400.5,184.5,400.5
TRAIN,ID_3HQFJE5C.jpg,fruit_brownspot,29.5,124.0,381.5,124.0,381.5,398.5,29.5,398.5
TRAIN,ID_3ILPAAVI.jpg,fruit_brownspot,86.5,87.5,429.0,87.5,429.0,338.5,86.5,338.5
TRAIN,ID_3IS9T3FF.jpg,fruit_healthy,116.0,161.0,357.0,161.0,357.0,379.5,116.0,379.5
TRAIN,ID_3J03V2AO.jpg,fruit_woodiness,52.0,333.0,267.5,333.0,267.5,485.5,52.0,485.5
TRAIN,ID_3J03V2AO.jpg,fruit_woodiness,148.5,173.5,296.0,173.5,296.0,286.0,148.5,286.0
TRAIN,ID_3J03V2AO.jpg,fruit_woodiness,288.5,247.0,402.0,247.0,402.0,322.5,288.5,322.5
TRAIN,ID_3J3DC4GN.jpg,fruit_healthy,0.0,291.0,40.0,291.0,40.0,396.5,0.0,396.5
TRAIN,ID_3J3DC4GN.jpg,fruit_healthy,168.5,217.0,355.5,217.0,355.5,369.0,168.5,369.0
TRAIN,ID_3J65CUTD.jpg,fruit_woodiness,70.0,112.5,367.5,112.5,367.5,512.0,70.0,512.0
TRAIN,ID_3J9NDP31.jpg,fruit_brownspot,53.5,104.0,374.5,104.0,374.5,350.5,53.5,350.5
TRAIN,ID_3J9NDP31.jpg,fruit_brownspot,268.0,0.0,512.0,0.0,512.0,180.0,268.0,180.0
TRAIN,ID_3KC7ZD7V.jpg,fruit_healthy,65.5,124.0,399.5,124.0,399.5,407.5,65.5,407.5
TRAIN,ID_3KTOV4LI.jpg,fruit_woodiness,163.5,10.5,406.5,10.5,406.5,333.5,163.5,333.5
TRAIN,ID_3KW8Q49V.jpg,fruit_healthy,333.0,221.0,464.0,221.0,464.0,351.0,333.0,351.0
TRAIN,ID_3KW8Q49V.jpg,fruit_healthy,83.5,143.0,363.5,143.0,363.5,388.0,83.5,388.0
TRAIN,ID_3L4U9LYI.jpg,fruit_healthy,102.0,153.0,380.0,153.0,380.0,390.5,102.0,390.5
TRAIN,ID_3LDWWBPF.jpg,fruit_woodiness,248.5,136.5,413.5,136.5,413.5,365.0,248.5,365.0
TRAIN,ID_3LX754WP.jpg,fruit_brownspot,131.5,46.0,314.5,46.0,314.5,243.5,131.5,243.5
TRAIN,ID_3M6NDN7V.jpg,fruit_woodiness,219.0,121.0,400.0,121.0,400.0,367.0,219.0,367.0
TRAIN,ID_3MV1YD94.jpg,fruit_woodiness,135.0,233.5,322.5,233.5,322.5,394.0,135.0,394.0
TRAIN,ID_3MX40IL4.jpg,fruit_brownspot,157.5,132.0,432.0,132.0,432.0,449.5,157.5,449.5
TRAIN,ID_3O4406TX.jpg,fruit_healthy,177.0,209.0,410.0,209.0,410.0,403.0,177.0,403.0
TRAIN,ID_3O5CBFR9.jpg,fruit_brownspot,22.5,158.5,412.5,158.5,412.5,381.5,22.5,381.5
TRAIN,ID_3OK6N407.jpg,fruit_healthy,95.5,230.5,304.5,230.5,304.5,427.0,95.5,427.0
TRAIN,ID_3OTYB2MG.jpg,fruit_healthy,79.0,15.0,229.0,15.0,229.0,131.0,79.0,131.0
TRAIN,ID_3OTYB2MG.jpg,fruit_healthy,260.0,281.0,357.0,281.0,357.0,366.0,260.0,366.0
TRAIN,ID_3OTYB2MG.jpg,fruit_healthy,335.0,336.0,427.0,336.0,427.0,411.0,335.0,411.0
TRAIN,ID_3OTYB2MG.jpg,fruit_healthy,126.0,210.0,314.0,210.0,314.0,365.0,126.0,365.0
TRAIN,ID_3PAEE2CB.jpg,fruit_brownspot,61.0,139.5,392.5,139.5,392.5,366.5,61.0,366.5
TRAIN,ID_3PG5JG3D.jpg,fruit_healthy,115.0,188.0,346.0,188.0,346.0,369.0,115.0,369.0
TRAIN,ID_3Q9KG8IH.jpg,fruit_woodiness,155.0,220.0,331.5,220.0,331.5,415.5,155.0,415.5
TRAIN,ID_3QAZ56E4.jpg,fruit_woodiness,215.0,230.5,358.0,230.5,358.0,418.5,215.0,418.5
TRAIN,ID_3S29GI08.jpg,fruit_healthy,152.0,168.0,390.5,168.0,390.5,379.5,152.0,379.5
TRAIN,ID_3S29GI08.jpg,fruit_healthy,0.0,0.0,32.0,0.0,32.0,84.0,0.0,84.0
TRAIN,ID_3S9XFW8D.jpg,fruit_brownspot,85.5,61.5,349.5,61.5,349.5,267.5,85.5,267.5
TRAIN,ID_3SNMJ3Q1.jpg,fruit_healthy,137.0,141.0,377.5,141.0,377.5,342.0,137.0,342.0
TRAIN,ID_3SZ8VYOT.jpg,fruit_brownspot,24.0,97.5,465.5,97.5,465.5,328.0,24.0,328.0
TRAIN,ID_3TBV5GIS.jpg,fruit_brownspot,123.0,125.5,395.0,125.5,395.0,342.0,123.0,342.0
TRAIN,ID_3TGHNO52.jpg,fruit_healthy,113.0,167.0,352.0,167.0,352.0,366.0,113.0,366.0
TRAIN,ID_3THEMZOL.jpg,fruit_woodiness,243.5,178.5,397.0,178.5,397.0,390.0,243.5,390.0
TRAIN,ID_3THLXN78.jpg,fruit_woodiness,111.0,120.0,388.5,120.0,388.5,336.5,111.0,336.5
TRAIN,ID_3TKHS47B.jpg,fruit_healthy,90.0,200.5,324.0,200.5,324.0,388.0,90.0,388.0
TRAIN,ID_3U2XTIWV.jpg,fruit_brownspot,126.5,135.0,367.0,135.0,367.0,340.0,126.5,340.0
TRAIN,ID_3U69UM6K.jpg,fruit_brownspot,0.0,205.0,297.5,205.0,297.5,384.0,0.0,384.0
TRAIN,ID_3UGNVS6C.jpg,fruit_healthy,143.5,337.5,286.0,337.5,286.0,441.5,143.5,441.5
TRAIN,ID_3UGNVS6C.jpg,fruit_healthy,100.5,165.0,347.0,165.0,347.0,362.5,100.5,362.5
TRAIN,ID_3UOSK3BX.jpg,fruit_brownspot,62.5,130.5,342.5,130.5,342.5,340.0,62.5,340.0
TRAIN,ID_3VE1KD8T.jpg,fruit_healthy,107.0,175.0,328.5,175.0,328.5,345.5,107.0,345.5
TRAIN,ID_3VJP52ZX.jpg,fruit_woodiness,129.0,118.0,342.0,118.0,342.0,408.0,129.0,408.0
TRAIN,ID_3VJP52ZX.jpg,fruit_woodiness,401.0,80.0,467.5,80.0,467.5,171.5,401.0,171.5
TRAIN,ID_3VJTZ7Q7.jpg,fruit_healthy,79.0,180.5,351.5,180.5,351.5,389.5,79.0,389.5
TRAIN,ID_3VOJJYKD.jpg,fruit_healthy,120.0,157.5,389.5,157.5,389.5,365.5,120.0,365.5
TRAIN,ID_3VYUNKXT.jpg,fruit_healthy,119.5,135.5,404.5,135.5,404.5,373.0,119.5,373.0
TRAIN,ID_3VYUNKXT.jpg,fruit_healthy,407.5,274.5,512.0,274.5,512.0,401.5,407.5,401.5
TRAIN,ID_3W4ZJ3EZ.jpg,fruit_healthy,81.5,183.0,360.0,183.0,360.0,409.0,81.5,409.0
TRAIN,ID_3WAECOGT.jpg,fruit_brownspot,170.5,186.5,390.5,186.5,390.5,329.5,170.5,329.5
TRAIN,ID_3WMNU4YB.jpg,fruit_woodiness,226.5,90.5,409.5,90.5,409.5,340.5,226.5,340.5
TRAIN,ID_3X0Z25TZ.jpg,fruit_brownspot,132.0,174.5,349.5,174.5,349.5,361.5,132.0,361.5
TRAIN,ID_3XONRN3S.jpg,fruit_brownspot,98.5,145.5,380.0,145.5,380.0,357.5,98.5,357.5
TRAIN,ID_3Y1CCMJN.jpg,fruit_woodiness,161.5,72.5,399.0,72.5,399.0,382.5,161.5,382.5
TRAIN,ID_3YXMRAAX.jpg,fruit_woodiness,191.0,196.5,319.0,196.5,319.0,356.5,191.0,356.5
TRAIN,ID_3YXMRAAX.jpg,fruit_woodiness,236.0,249.0,389.5,249.0,389.5,452.0,236.0,452.0
TRAIN,ID_3Z9N2QCC.jpg,fruit_brownspot,154.0,122.0,290.5,122.0,290.5,331.0,154.0,331.0
TRAIN,ID_3ZHWQNXY.jpg,fruit_woodiness,190.0,166.0,407.5,166.0,407.5,459.5,190.0,459.5
TRAIN,ID_3ZVJE8K1.jpg,fruit_healthy,467.0,354.5,512.0,354.5,512.0,512.0,467.0,512.0
TRAIN,ID_3ZVJE8K1.jpg,fruit_healthy,117.5,166.0,422.5,166.0,422.5,406.5,117.5,406.5
TRAIN,ID_40V306C7.jpg,fruit_healthy,111.5,126.5,402.5,126.5,402.5,360.0,111.5,360.0
TRAIN,ID_41AJ6ED9.jpg,fruit_healthy,98.5,141.0,360.0,141.0,360.0,365.0,98.5,365.0
TRAIN,ID_41GYUV3N.jpg,fruit_woodiness,137.0,140.0,338.0,140.0,338.0,424.5,137.0,424.5
TRAIN,ID_41J3TQ1B.jpg,fruit_healthy,42.5,165.0,304.5,165.0,304.5,371.5,42.5,371.5
